pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.102209414024976	0.164853893588671	0.285955631256167	1.23122085224679	531	104	ACTR3|PDK1|CALR|NCK1|ACTR2|EGFR|CDK1|HSP90B1|PFN1|SLC2A1|E2F1|CSNK2B|DAPP1|MYD88|MAP3K7|CDK2|AP2M1|CXCR4|CDK4|RAF1|RPS6KA3|IL2RG|LCK|MAP2K3|RIT1|FASLG|CFL1|RPS6KA1|SFN|ARF1|MAPKAP1|MAP2K6|SMAD2|MAPK8|NFKBIB|MAPK1|PPP2R1B
HALLMARK_IL2_STAT5_SIGNALING	0.11592021076402	0.181125329318781	0.25018324058235	1.17452890126926	615	193	CCNE1|UCK2|ODC1|NCS1|NOP2|TNFRSF21|DCPS|GLIPR2|NFIL3|PNP|NDRG1|PIM1|CXCL10|COCH|IL1R2|IL2RA|ITGA6|LCLAT1|PDCD2L|MYO1E|RRAGD|PLSCR1|PLIN2|TNFRSF9|PRNP|CD83|UMPS|PTCH1|ICOS|CSF2|ETV4|S100A1|CDC6|CTLA4|ST3GAL4|ADAM19|LRRC8C|IFNGR1|PLAGL1|CKAP4|SOCS1|HUWE1|CDCP1|IRF4|BATF3|TRAF1|IL18R1|CASP3|SLC39A8|CD79B|ANXA4|TTC39B|BMP2|IL2RB|LTB|AHCY|CD86|PHLDA1|SPP1|PUS1|MYC|APLP1|CST7|LIF|ITGAE|SLC1A5|IGF2R|EOMES|CAPG|GBP4|CD48|IL13|POU2F1|GPR83|CD44|SELL
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.151249024199844	0.229165188181582	0.334704742189183	1.23479000461436	774	45	SOD2|PRDX4|PFKP|PRNP|GLRX2|PRDX1|TXNRD1|GCLM|TXN|CDKN2D|ABCC1|OXSR1|MPO|MBP|IPCEF1|NDUFA6
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.158464566929134	0.233036127836962	0.337699326848479	1.22401955160141	804	42	SKP2|HDAC2|WNT6|PPARD|ADAM17|CUL1|NOTCH1|PTCH1|DKK1|NCSTN|GNAI1|TCF7|MYC|CTNNB1
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.197710516103997	0.282443594434281	0.28773091246144	1.15933798440254	1018	72	CBS|NFIL3|DHCR7|CXCL16|PDK3|S100A11|PLAUR|PLSCR1|FDPS|FABP5|PNRC1|ACAT2|FADS2|ATF5|ERRFI1|STARD4|EBP|GLDC|SQLE|NSDHL|MVD|IDI1|GNAI1|ANXA5|CTNNB1|CHKA
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.24707881878054	0.333890295649378	-0.227870406502571	-1.08312026081351	1162	194	RHOB|IGFBP4|ITGB5|FSTL3|MATN3|FUCA1|HTRA1|IGFBP2|TIMP3|LAMA2|SLIT3|ECM1|PDGFRB|ECM2|MSX1|SGCD|NTM|GJA1|LOXL1|FMOD|LRP1|EFEMP2|AREG|SGCG|CXCL12|SFRP4|GPC1|CAP2|DCN|PMP22|SPARC|LAMA3|COL8A2|SPOCK1|TGFB1|COL6A3|FBN1|PCOLCE|VEGFC|COL7A1|CDH6|ABI3BP|COL1A2|MMP2|SDC4|LUM|GEM|COL16A1|POSTN|PTHLH|OXTR|EDIL3|COL3A1|ENO2|CDH11|SLIT2|COL5A3|COL1A1|GADD45B|MFAP5|MAGEE1|COL12A1|BDNF|RGS4|JUN|THY1|DAB2|COMP|COL5A1|COL5A2|FBLN1|PDLIM4|TGFBR3|SCG2|SERPINE1|FAP|MATN2|ACTA2|ITGA2
HALLMARK_KRAS_SIGNALING_UP	0.240873165223937	0.333890295649378	0.232587030626992	1.09192042159147	1279	193	KCNN4|CCL20|MPZL2|BTBD3|TMEM158|MALL|ADAM17|SLPI|CXCL10|GPRC5B|YRDC|ZNF639|IL1RL2|PLAUR|SOX9|ADAMDEC1|PCSK1N|FGF9|GALNT3|ETV5|CSF2|PTGS2|ETV4|CXCR4|SNAP91|GABRA3|TNFAIP3|IL2RG|PTBP2|DCBLD2|PDCD1LG2|BIRC3|WDR33|ALDH1A3|LCP1|CBL|CTSS|ST6GAL1|TRAF1|MYCN|EPHB2|AMMECR1|ANKH|USH1C|TNNT2|IKZF1|PCP4|ETS1|IGFBP3|BMP2|FCER1G|BTC|IL1B|SPP1|MMP9|HDAC9|MAP4K1|STRN|BPGM|ITGB2|TRIB2|TLR8|LIF|IL7R
HALLMARK_APICAL_SURFACE	0.275609756097561	0.362644415917843	-0.304325287958173	-1.11669593791913	1355	43	GATA3|RTN4RL1|GSTM3|ATP8B1|SCUBE1|HSPB1|SLC34A3|MDGA1|TMEM8B
HALLMARK_APOPTOSIS	0.314364290247514	0.403031141342967	-0.228143277661756	-1.05417944882923	1485	158	RHOB|RARA|BTG2|ADD1|MADD|RNASEL|CCND1|BCL2L1|PLAT|KRT18|RETSAT|TIMP3|HSPB1|EGR3|HGF|PDGFRB|RHOT2|ERBB2|IGFBP6|FDXR|GUCY2D|ERBB3|BNIP3L|BCL2L2|CASP7|MGMT|BIK|PDCD4|DCN|GPX4|SQSTM1|IER3|TXNIP|FEZ1|CASP9|PSEN1|F2R|PSEN2|CDKN1A|CREBBP|BCL2L11|CAV1|MMP2|AIFM3|LUM|XIAP|PPT1|ENO2|LEF1|GADD45B|TNFSF10|CDKN1B|CLU
HALLMARK_NOTCH_SIGNALING	0.345620293301625	0.432025366627031	0.314318498285523	1.06884408516614	1743	32	ST3GAL6|PPARD|SAP30|CUL1|MAML2|NOTCH1|FZD7|PRKCA|TCF7L2|APH1A|DTX4|FZD5|DTX2|RBX1
HALLMARK_HEME_METABOLISM	0.358205782312925	0.436836319893811	-0.217929287815634	-1.03243902351677	1684	190	BCAM|LRP10|BTG2|NUDT4|BLVRA|EPOR|PIGQ|ADD1|ALAD|RBM5|SELENBP1|TMEM9B|EZH1|BLVRB|BTRC|RNF123|SLC22A4|VEZF1|ALDH6A1|SIDT2|ABCG2|GATA1|TRIM58|HEBP1|DCAF11|HAGH|KHNYN|ATP6V0A1|SLC25A38|GDE1|MINPP1|TRAK2|BNIP3L|TAL1|CAST|DCAF10|TNS1
HALLMARK_KRAS_SIGNALING_DN	0.580362860192103	0.678850552802135	-0.201663639049293	-0.953621687739807	2718	188	GAMT|SIDT1|RGS11|GPRC5C|GP2|LFNG|BTG2|CCDC106|CACNG1|CAPN9|THRB|CACNA1F|CPEB3|PDK2|ZBTB16|IDUA|IGFBP2|SLC29A3|MYO15A|ADRA2C|CPB1|BMPR1B|MTHFR|BRDT|NRIP2|COPZ2|NR4A2|PDE6B|PNMT|TFAP2B|EFHD1|C5|MAST3|SPHK2|HNF1A
HALLMARK_PANCREAS_BETA_CELLS	0.583811475409836	0.678850552802135	-0.256916329895746	-0.9260391394044	2848	40	ABCC8|SRP14|SPCS1|STXBP1|G6PC2|HNF1A|SCGN|GCK|LMO2|SYT13|MAFB|INSM1|PCSK2|FOXO1
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.667169811320755	0.758147512864494	0.198498669592455	0.925008683613772	3535	182	UQCRH|LDHB|NDUFA9|MRPL15|PDHA1|SUPV3L1|POLR2F|MDH1|TOMM22|AFG3L2|MRPS22|CYCS|SLC25A5|MRPL11|DLAT|GPI|FXN|LRPPRC|HCCS|COX5A|FH|TIMM8B|OPA1|MDH2|IDH2|MRPS15|FDX1|TIMM50|ALAS1|COX10|POR|IMMT|SDHD|TIMM17A|COX7B|PHB2|LDHA|UQCRFS1|NDUFB3|VDAC3|MRPS12|DLD|OAT|ATP6V1F|NDUFA6|COX5B|MGST3|HTRA2|COX4I1|NDUFA4|DECR1|ACAA2|COX6B1|SDHB|UQCRB|IDH3G|HSD17B10|PDHX|CYC1|VDAC2|NDUFS3|COX7A2L|NDUFA1
HALLMARK_ANDROGEN_RESPONSE	0.689784833925214	0.766427593250238	-0.209739187941388	-0.899711337724773	3301	97	INPP4B|SPDEF|GPD1L|ELOVL5|CCND1|STK39|IQGAP2|DHCR24|BMPR1B|AKAP12|ABHD2|APPBP2|AZGP1|TSC22D1|SORD|MAK|STEAP4|LIFR|KRT8|ZMIZ1|ELL2|KLK3|KRT19
HALLMARK_APICAL_JUNCTION	0.824548192771084	0.886245272100571	0.186073736461714	0.872551517878255	4379	192	RSU1|FSCN1|MSN|MPZL2|MPZL1|CLDN6|CDH3|NRTN|CDK8|COL9A1|EGFR|ICAM1|ACTN4|SIRPA|ACTB|PFN1|DSC3|YWHAH|ARPC2|CLDN9|CALB2|SLC30A3|NF2|SRC|CX3CL1|RHOF|LAMC2|SPEG|VCAM1|TRAF1|PTK2|ITGB4|CD274|MVD|ACTN1|SYK|CDH4|CLDN14|CLDN4|DLG1|MAPK14|ACTN2|ICAM5|CD86|CAP1|MDK|MMP9|GNAI1|PBX2|ICAM4|VASP|ADAM15|DHX16|TGFBI|MAP4K2|ITGB1
HALLMARK_HEDGEHOG_SIGNALING	0.833070555774537	0.886245272100571	0.223830883034283	0.777747750866973	4226	35	CDK6|PML|TLE1|PTCH1|VLDLR|L1CAM|VEGFA|DPYSL2|CDK5R1|AMOT|MYH9|ACHE|ETS2
HALLMARK_ANGIOGENESIS	0.904781199351702	0.942480415991356	-0.205471822130497	-0.724110561882152	4465	36	SERPINA5|THBD|MSX1|FGFR1|LRPAP1|LUM|POSTN|SLCO2A1|VTN|KCNJ8|COL3A1
HALLMARK_PROTEIN_SECRETION	0.928065054211843	0.947005157359024	-0.181164885260132	-0.774345286550764	4450	95	SCAMP1|COG2|KRT18|ARFIP1|NAPA|MON2|SNAP23|ICA1|GALC|AP2B1|SNX2|CD63|TSG101|TOM1L1|GBF1|AP3B1|RAB14|VAMP3|VAMP4|ATP7A
HALLMARK_TGF_BETA_SIGNALING	0.997366821956654	0.997366821956654	-0.147918602254368	-0.571154887739383	4923	54	SMAD3|PPM1A|BCAR3|CDK9|LTBP2|RAB31|TGFB1|APC|RHOA|XIAP|JUNB|NCOR2|SMAD7|SERPINE1|THBS1|ACVR1|SMAD1|TJP1|KLF10|ID3|SLC20A1|CDKN1C|ENG|SMAD6|BMPR2
