Gene	RF_Importance	LASSO_Coefficient	Degree	logFC	adj.P.Val	Is_Mutated	Score
SLITRK6	0.111306195384486	0	0	-1.77453368303819	4.57451091365707e-09	FALSE	-1.16143841256275
GPR156	0.0627321017773617	0	0	1.90458858670231	2.32469382796577e-37	FALSE	-1.16278865709113
FANCA	0.169678003181217	0	0	1.61363084753314	2.91467387030868e-36	FALSE	-1.16604972784688
SERPINB7	0.0699369416398323	0	0	1.88257368972046	9.45486614442177e-19	FALSE	-1.1662683036817
NOL4	0.0924594827810336	0	0	1.82077064038312	5.4440864533087e-24	FALSE	-1.16766839349661
GREB1L	0.06873632033863	0	0	-1.88449841407729	6.54557625223921e-20	FALSE	-1.16804404445388
RAB30	0.199704270891641	0	0	-1.53028572001337	5.34045841770039e-28	FALSE	-1.16920149610381
CST5	0.0236211066126856	0	0	-2.00306221405502	1.14927987406242e-11	FALSE	-1.17231055975923
TMCC2	0.107296907371882	0	0	1.77708021828711	6.82968835899963e-39	FALSE	-1.17261035622515
SMPD3	0.162533456656554	0	0	-1.62245576790289	1.65650455420761e-31	FALSE	-1.18016727183929
AQP9	0.0848890590275094	0	0	1.83138262390021	1.46115304301333e-17	FALSE	-1.18092408773736
LRP8	0.0814190275008194	0	0	1.84066108475331	9.71372783755743e-46	FALSE	-1.18103728150579
C4orf32	0.180811627803451	0	0	-1.57038872034747	4.41442925166488e-41	FALSE	-1.18388457642615
CELF4	0.121950932204919	0	0	1.72848394030516	5.54123691135505e-28	FALSE	-1.18484751244072
FAT3	0.0770440296606303	0	0	-1.10888522998107	5.113244107076e-11	TRUE	-1.18545962670744
WDR93	0.113226226734849	0	0	-1.75117287671233	2.61696705383484e-40	FALSE	-1.18599650387776
TMEM26	0.0941598553337817	0	0	-1.80177510635929	1.24312692279021e-20	FALSE	-1.18713044830216
PAPL	0.0773222508409746	0	0	1.84568195121951	3.20566882519184e-34	FALSE	-1.18918576673614
CBLN4	0.101056745908088	0	0	-1.78060232765341	7.22710843665477e-29	FALSE	-1.19059488361633
LOC100188947	0.0892167413502544	0	0	-1.81142136318075	2.02713683574723e-27	FALSE	-1.19211545118866
RP1	0.0438964417714101	0	0	-1.93322446374875	4.2917062522088e-19	FALSE	-1.19275377387981
TFCP2L1	0.112094968501854	0	0	1.74878563537143	3.38044242944552e-18	FALSE	-1.19334402534091
CD300LG	0.178922796191108	0	0	-1.56847130192672	1.03834686585114e-07	FALSE	-1.19335842836942
WISP2	0.198452927404422	0	0	-1.5152092816572	5.61383578531691e-15	FALSE	-1.19412714543453
DPY19L2P4	0.0777636112138643	0	0	-1.83889315513977	3.25711371691179e-17	FALSE	-1.19674749448099
GIPR	0.0671016100728928	0	0	-1.86678662880053	3.31060762576529e-35	FALSE	-1.19792667614566
NIPAL4	0.121652458310833	0	0	1.71949117273639	4.14810800730182e-27	FALSE	-1.19808266364986
LOC121838	0.139398180722965	0	0	1.67104203586146	2.572184778258e-19	FALSE	-1.19885342051063
DDN	0.0741533203310822	0	0	1.84650427441809	4.0630446200403e-36	FALSE	-1.19962409462444
DSG3	0.147592416158118	0	0	1.64744814344583	8.47288295756543e-07	FALSE	-1.20086012687901
CNTNAP2	0.101515292633292	0	0	-1.77130232319857	5.77777381290918e-09	FALSE	-1.20148609878629
RGR	0.0770440162924165	0	0	1.83537861009021	2.03424347283644e-39	FALSE	-1.20411746962737
C10orf79	0.0712764059553499	0	0	-1.84999875264506	3.17789371630609e-30	FALSE	-1.2053886459718
CTTNBP2	0.0750525392903435	0	0	-1.83965880164829	1.77155237380418e-25	FALSE	-1.20559372258382
RAPGEF3	0.15556419014799	0	0	-1.62225824702082	2.99412979189887e-39	FALSE	-1.20583346152894
MEIS3	0.131248517382283	0	0	-1.68765505958348	3.14990051696904e-40	FALSE	-1.20611398074605
BCL2	0.113763245448401	0	0	-1.73334439024391	7.82992609321122e-34	FALSE	-1.20812194334323
SKA1	0.0853089795930857	0	0	1.8089666711215	3.75723337224152e-33	FALSE	-1.20967300711299
ACSM1	0.0923466309722147	0	0	-1.78995084530571	4.04571625792462e-18	FALSE	-1.20971084497034
SCN2B	0.0662207052977284	0	0	-1.86021548947544	1.27967297095948e-19	FALSE	-1.21001336875485
ORC1L	0.129950687305208	0	0	1.68693546274641	4.31454731098786e-35	FALSE	-1.21181592802067
PFKFB1	0.109383805198951	0	0	-1.74182857556521	5.71058066042636e-21	FALSE	-1.21262236446051
BIRC5	0.0640179109596752	0	0	1.86398522329881	1.98792695252907e-25	FALSE	-1.21294928710658
LOC286467	0.141782883493903	0	0	1.65087021940082	2.39150016789425e-26	FALSE	-1.2174103589629
SHC2	0.15703771769069	0	0	-1.60732531462301	6.58920874375754e-29	FALSE	-1.2206345153052
KIF15	0.170415602702686	0	0	1.57002330771801	8.63767716106515e-28	FALSE	-1.22226631977209
NAV3	0.14867385976991	0	0	-1.62768371533579	1.99884853080701e-21	FALSE	-1.22361647505388
DGCR5	0.0986947356949121	0	0	1.76185218175743	1.57772876636421e-26	FALSE	-1.2245307585889
TMEM71	0.171880978080692	0	0	1.56356092883394	2.55594552053756e-22	FALSE	-1.2256551191997
TNXB	0.163452275325969	0	0	-1.58284699855218	1.75529771572299e-14	FALSE	-1.23032190215461
RALGPS2	0.0916231351336947	0	0	-1.77624071277426	7.76142025385853e-41	FALSE	-1.23086716561654
SAMD11	0.173861963311872	0	0	-1.5525514823477	4.95447388843758e-12	FALSE	-1.23330693409533
ULBP2	0.152319042098202	0	0	1.60961367190111	3.7700311392495e-27	FALSE	-1.23474055561649
CHST6	0.138265009110602	0	0	1.64184788506516	4.89278707473142e-24	FALSE	-1.24241850213067
CELSR1	0.118736847368326	0	0	-1.69412380665997	2.06823383267693e-33	FALSE	-1.24297462259243
LOC645431	0.175218331065085	0	0	-1.53938509410847	9.61870512803722e-31	FALSE	-1.24614873927783
LFNG	0.135555620919812	0	0	-1.64616217396146	1.29437438261789e-39	FALSE	-1.24646511243653
RDH10	0.125363621555092	0	0	1.67360970263948	2.65789197886427e-33	FALSE	-1.24653375955802
TMEM158	0.059874916300417	0	0	1.84795299699298	1.6438312179279e-29	FALSE	-1.24970458440626
C7orf63	0.0672460738519327	0	0	-1.82797949883061	7.03814024690931e-44	FALSE	-1.24982058152094
POLN	0.106724444513654	0	0	-1.72118932397816	9.36637160793707e-40	FALSE	-1.25019371928354
NPM2	0.116980813556555	0	0	1.69222419200356	1.96369123147555e-23	FALSE	-1.25194044588335
CD38	0.142847792885492	0	0	1.6217802049226	1.11289315284754e-15	FALSE	-1.25282390305354
FAM184B	0.0602901376333229	0	0	-1.84403885065152	1.92342509839829e-16	FALSE	-1.25347851858642
KLHDC7B	0.115085176617143	0	0	1.69570542376657	4.78980986229312e-17	FALSE	-1.25414664060593
C3orf15	0.0478761783790206	0	0	-1.87637764784497	3.34720534881423e-23	FALSE	-1.2550379713415
FAM134B	0.0850906259250447	0	0	-1.77289494153023	5.37197551088095e-36	FALSE	-1.25919423503743
GPD1	0.108714091152055	0	0	-1.70914351041319	1.12669789350867e-07	FALSE	-1.25921388526269
NUF2	0.105673785987946	0	0	1.71644466867136	1.0192644723669e-24	FALSE	-1.26043187479964
ZNF280B	0.160420544458165	0	0	1.56631089208153	1.77568384529787e-24	FALSE	-1.2637078542372
C4orf31	0.132781017949737	0	0	-1.64053532019157	2.84731814883062e-18	FALSE	-1.26417782334063
BCL2A1	0.146123844317078	0	0	1.60339066265731	5.04643000221103e-26	FALSE	-1.26572485203909
ITIH5L	0.0854521111059109	0	0	-1.76649220625905	4.42401542106214e-17	FALSE	-1.26652557838119
PRSS3	0.0510162129886386	0	0	1.85860007795968	4.26380333286147e-28	FALSE	-1.26760798341489
C9orf116	0.0718645552478789	0	0	-1.80123545606416	1.36540009029582e-43	FALSE	-1.26911426724199
RAI2	0.0382594361405036	0	0	-1.89008305824703	6.85836580166864e-33	FALSE	-1.27157286091003
FAM72D	0.136876915079712	0	0	1.62380648624568	4.09241958961644e-31	FALSE	-1.27184758459686
KLF5	0.12039056138979	0	0	1.66795282548168	5.66893008267324e-24	FALSE	-1.27229926778388
NKX2-5	0.0926638250783404	0	0	1.74260081300813	1.12408882067738e-15	FALSE	-1.27251493049948
GNG4	0.0775190310721514	0	0	1.78334313397928	3.78684744125077e-15	FALSE	-1.27267544516672
SYTL4	0.13487083587791	0	0	-1.62761312172849	2.90411330998887e-50	FALSE	-1.27401673128905
C16orf71	0.134396876162725	0	0	-1.62794509188106	1.81202869678441e-34	FALSE	-1.27529564688512
CLSPN	0.151119845803355	0	0	1.58278979841853	1.86078671467277e-21	FALSE	-1.27534450901898
MPV17L	0.0971649067881007	0	0	-1.72824459293908	3.11676678587397e-21	FALSE	-1.2755030927368
RASD2	0.120009589661105	0	0	1.6663488473104	4.90470667591387e-33	FALSE	-1.27585435568987
HSPB8	0.0725960270290912	0	0	-1.79241555184321	4.34124334388353e-20	FALSE	-1.27836229537152
PNMT	0.11544021477039	0	0	-1.67554582915692	6.4130173789966e-11	FALSE	-1.2800841499672
DEPDC1B	0.167313881046371	0	0	1.53409273193005	4.2449292159637e-25	FALSE	-1.28210526644353
GPR158	0.0897920387824001	0	0	1.74296000445484	1.42274646536156e-16	FALSE	-1.28249591622232
TLX3	0.0695910859135704	0	0	1.79676253703085	3.97030710440485e-39	FALSE	-1.28344187764166
PCK1	0.0949373690648657	0	0	-1.72820592048113	9.15926021086474e-09	FALSE	-1.28367355667949
MID1	0.118790887792213	0	0	1.66049272970264	2.34044138567575e-26	FALSE	-1.28820629801823
OXGR1	0.0997786927396203	0	0	1.71133775253369	2.00037181046746e-15	FALSE	-1.28881483426607
PLA2G4A	0.158411143546142	0	0	1.55291918476445	1.34760403125459e-22	FALSE	-1.28912050870537
MATN3	0.0862943278440318	0	0	-1.74622612985856	1.62975288194896e-23	FALSE	-1.29083140807715
HOXB2	0.0661934021866239	0	0	-1.8002904332331	1.50449659933707e-25	FALSE	-1.29105922375673
C20orf103	0.13027157202238	0	0	-1.62646520993428	5.66894457414642e-18	FALSE	-1.29232926580987
HRASLS5	0.13787279084937	0	0	-1.60431908230316	3.15673279480559e-10	FALSE	-1.29454158107901
LOC100190938	0.08057376189689	0	0	-1.75877616883841	1.41872944362842e-26	FALSE	-1.29472741341165
ROPN1L	0.0859376186695017	0	0	-1.74385007239114	2.57565276138791e-25	FALSE	-1.29534099083838
LRFN2	0.0602119537486099	0	0	-1.81270314288896	8.30353349273154e-28	FALSE	-1.29609151463498
KERA	0.125259631228157	0	0	-1.63479213720904	1.50161704170597e-20	FALSE	-1.29934724807955
RAB27B	0.146144016596905	0	0	-1.57619334447044	3.59395689520391e-25	FALSE	-1.30238928276532
VAV3	0.0616789794611202	0	0	-1.80330729257155	8.61093568279054e-33	FALSE	-1.30343681225773
UCHL1	0.105397873389563	-0.0061368048537632	0	1.50586449716004	6.41750696702548e-20	FALSE	-1.3046166631016
PCDH19	0.118815422798369	0	0	-1.64811051564762	1.06557725265772e-20	FALSE	-1.30484268922169
SH2D2A	0.120973521751296	0	0	1.64159151130416	7.42120914410633e-28	FALSE	-1.30578335798324
BMP4	0.0533446277018906	0	0	-1.82093575453837	3.10177071978626e-29	FALSE	-1.30999881954853
C4orf40	0.0820379407231421	0	0	1.74335360953336	1.66465121238822e-29	FALSE	-1.31022392305628
COL4A6	0.116121774822696	0	0	-1.6508747210157	7.75640496096212e-13	FALSE	-1.31092577661697
LOC284276	0.0522672305845242	0	0	-1.8223777191224	1.13564690085133e-24	FALSE	-1.31197758030583
SH3GL3	0.0443553212913554	0	0	1.84150222073728	1.81992309610027e-36	FALSE	-1.3149791628609
TMEM132C	0.0573195964384942	0	0	-1.80553140884286	1.31934139726057e-10	FALSE	-1.31632019287406
GLS2	0.0966874526261778	0	0	-1.69852499832943	5.54802706413629e-33	FALSE	-1.31738818848944
IRS1	0.153502372597543	0	0	-1.54448562423432	1.88019392792999e-32	FALSE	-1.31840244050375
AIF1L	0.163267689366785	0	0	1.51742090878715	1.45400983539133e-23	FALSE	-1.3193717297983
TLE6	0.108593486986131	0	0	-1.65875243791068	1.21918477196449e-25	FALSE	-1.32772133552411
MT1H	0.0608996245482876	0	0	1.78603463414634	3.40005941821819e-37	FALSE	-1.3296089456065
CNGA1	0.0706807666421698	0	0	1.75814116494042	1.76031750155754e-20	FALSE	-1.33164003457373
GNMT	0.0626128910207927	0	0	-1.7796824969373	2.69404914989629e-21	FALSE	-1.33194539623363
OMD	0.0717054824449634	0	0	-1.75475256264617	4.62458238470617e-20	FALSE	-1.33248277470326
GPC2	0.124810684570822	0	0	1.61015755652077	8.42360059782192e-23	FALSE	-1.33425964724588
LIN28B	0.138002851119189	0	0	1.57169969929836	2.07713237621925e-37	FALSE	-1.33812961424155
CDC45	0.0982725480654138	0	0	1.67809192560419	7.41686350777925e-24	FALSE	-1.33921218616488
SULT2B1	0.0895770236469462	0	0	-1.69836602962468	1.88672730873239e-20	FALSE	-1.34351676652317
CCL14	0.0886272852125751	0	0	-1.70019521995768	1.19806147676575e-13	FALSE	-1.34450721541171
STON2	0.117667494450084	0	0	-1.62123594164162	1.94334476618672e-32	FALSE	-1.34532828333083
AFP	0.0673866011107928	0	0	-1.75485422430115	2.09505904537191e-12	FALSE	-1.34808554450267
NR2E1	0.140787493100113	0	0	1.55663897093217	2.13110093983984e-39	FALSE	-1.34832495841116
ODAM	0.0772853760528164	0	0	1.72795034636374	3.47011246704561e-20	FALSE	-1.3483511894403
NRK	0.0939854634235263	0	0	-1.6823965564094	9.36085116733592e-18	FALSE	-1.34902173192936
CRHR1	0.133294082777039	0	0	1.57503910457735	5.42315072012935e-14	FALSE	-1.35077979940751
FOSL1	0.123026354908967	0	0	1.60130466644393	8.20838740266083e-25	FALSE	-1.35272103039264
C3orf57	0.139269942702424	0	0	-1.55672150796302	1.10006391076081e-09	FALSE	-1.35374415601456
KRT9	0.0387275027397201	0	0	1.82780962913465	1.68060590606331e-32	FALSE	-1.35398551470109
LOC153328	0.094427375983393	0	0	-1.67659748301592	4.65240868549634e-16	FALSE	-1.3552445367156
E2F2	0.149125489336283	0	0	1.52855256264617	7.5427741912726e-29	FALSE	-1.35587619004584
SVOPL	0.0893459118258359	0	0	1.68982910123622	1.75506436631746e-19	FALSE	-1.35589067334442
LOC93432	0.1041770666359	0	0	1.64964996770242	7.12359436396176e-25	FALSE	-1.35611246201608
ZNF385B	0.13885314097414	0	0	-1.55587204811226	2.18374853161179e-10	FALSE	-1.3564106276782
E2F8	0.151399224205678	0	0	1.52152575342466	1.21188286333762e-18	FALSE	-1.35708136486506
TMEM171	0.0665289949019269	0	0	1.75021788395144	7.31208096840375e-33	FALSE	-1.35747381285987
KIF4A	0.10282554265377	0	0	1.65154513197461	3.4908145320917e-21	FALSE	-1.358478094742
TTC39A	0.121479044825094	0	0	-1.60096865797971	2.77718673556615e-27	FALSE	-1.35881405503853
UBD	0.0752801535140547	0	0	1.72521183873481	2.26745127382153e-14	FALSE	-1.35935834783806
KNDC1	0.0771117485152321	0	0	-1.71603146452834	1.49140001986805e-10	FALSE	-1.36508391491145
NBPF4	0.0419688517970093	0	0	-1.81024735716672	5.35840994989959e-10	FALSE	-1.36589546496759
GRIA1	0.053386629382292	0	0	-1.77583114600735	6.45499329794088e-14	FALSE	-1.37077273664416
SRCIN1	0.134648244380321	0	0	-1.55211620224969	2.75344712612196e-30	FALSE	-1.37680867625163
CTNND2	0.121758843253723	0	0	-1.58595356721238	1.9249683875919e-11	FALSE	-1.37807661435252
RHBDL1	0.14858517013496	0	0	-1.51340588929725	7.48286183609849e-19	FALSE	-1.37830539572631
LOC285629	0.0681044984238887	0	0	1.73012550172625	4.75218989369516e-38	FALSE	-1.37887256576546
PSORS1C2	0.0931331077958371	0	0	1.66202216727921	3.5239244816135e-24	FALSE	-1.37964971147773
STARD10	0.0945389077225905	0	0	-1.65773292348813	5.5050956526839e-34	FALSE	-1.380320176909
IL34	0.115210683304848	0	0	1.60114796302483	4.4666901903895e-21	FALSE	-1.38141679391363
FAM54A	0.102398181294407	0	0	1.63495505735604	8.30766542411271e-33	FALSE	-1.38244536377928
KIF18B	0.0635014854593592	0	0	1.73561237999778	3.51459887999528e-25	FALSE	-1.38823653557149
NTN4	0.0583002673218704	0	0	-1.74915384563982	1.76065175328294e-21	FALSE	-1.38890057391418
ORC6L	0.0809716700026593	0	0	1.68769778594498	5.68638000486355e-33	FALSE	-1.38928942904285
GSTP1	0.123332990841722	0	0	1.57104183316627	2.63461098228579e-27	FALSE	-1.39248232540371
FAM83D	0.0504769184584768	0	0	1.76758341240673	1.18561616048312e-27	FALSE	-1.39251811256536
NPC1L1	0.115539597951181	0	0	-1.59156161487916	2.70434517452222e-18	FALSE	-1.39316724217933
KIAA1377	0.0990736539509264	0	0	-1.63288681144893	1.64769036895766e-28	FALSE	-1.39735532247541
FMO6P	0.106788962937429	0	0	1.61177964361287	4.0275648751698e-34	FALSE	-1.39774841832442
MND1	0.0949647395157337	0	0	1.64363340238335	1.08757594472185e-25	FALSE	-1.39781377483821
PIF1	0.14452274959133	0	0	1.50826655084085	1.0304551356509e-26	FALSE	-1.40005300479807
CHAC1	0.133382876529509	0	0	1.53501022162824	9.60968915868494e-28	FALSE	-1.40452692872868
MAGEA6	0.0539304131160129	0	0	1.74317749192561	2.43348199619473e-09	FALSE	-1.41289925441981
EFNA5	0.117580937113379	0	0	1.57060858224747	2.68828368183506e-19	FALSE	-1.41403082516007
DHDPSL	0.0405941821927654	0	0	-1.77787977503062	1.86916025667864e-24	FALSE	-1.41462733112598
SPAG17	0.0724435179518471	0	0	-1.69147677469652	4.69050379895609e-12	FALSE	-1.41526551049331
ITGB8	0.102359415527919	0	0	1.61013127074284	8.24249280862809e-20	FALSE	-1.41611844332456
GGH	0.125971016885647	0	0	1.54562378215837	3.25841155338054e-30	FALSE	-1.41720260840025
KCNMA1	0.132609375770923	0	0	-1.52575718899655	1.91847196220108e-22	FALSE	-1.41984487195309
LRRN4CL	0.131751197764755	0	0	-1.52752524334559	3.5926406047753e-16	FALSE	-1.42058421239361
CXCL11	0.110152696267383	0	0	1.58396443924713	1.39273632260565e-13	FALSE	-1.42306193085867
FAM83E	0.0799890684201073	0	0	-1.66473387014145	2.798584477806e-11	FALSE	-1.42389000250453
ECEL1	0.0897232540952856	0	0	1.63830749749415	1.11360588906871e-15	FALSE	-1.42411047955638
GRP	0.0852208729468511	0	0	-1.65023728923043	3.6606394461029e-13	FALSE	-1.4244046556209
APBA2	0.0921437617229546	0	0	1.62898451275197	2.39095882319264e-24	FALSE	-1.42788240134108
PGLYRP4	0.104303104233278	0	0	1.59482128967591	4.19532496440839e-26	FALSE	-1.42971531701511
MS4A15	0.0884987425591798	0	0	-1.63635335783494	9.47800449089642e-09	FALSE	-1.43121283044513
CDCA3	0.0798519827622227	0	0	1.65931249136874	2.00799132514789e-31	FALSE	-1.43171276972872
MFSD7	0.113363731438096	0	0	-1.56767355162044	3.43499246753438e-28	FALSE	-1.433364982471
PTGS2	0.132957267836142	0	0	1.51361909789508	1.04882691489252e-12	FALSE	-1.43497303396028
XK	0.0941535269058011	0	0	1.6166176968482	2.34656878997074e-20	FALSE	-1.43726285333513
MMEL1	0.069776014652628	0	0	-1.67770127185656	3.18953426688098e-26	FALSE	-1.44359503686509
BARX1	0.0701478573697708	0	0	1.67602569328433	7.54587907868096e-17	FALSE	-1.44450322193806
SLC23A1	0.106176759619323	0	0	-1.5737895890411	6.30827720728194e-21	FALSE	-1.4512962850164
LOC113230	0.123708252911724	0	0	-1.52388324535026	8.93395588621499e-32	FALSE	-1.45481618129674
SLC7A13	0.0375749472428603	0	0	-1.75553206815904	4.39161835238134e-36	FALSE	-1.45581801144406
MAP3K1	0.120881593623321	0	0	-0.789327034190897	5.34054921930229e-15	TRUE	-1.45735131758764
C14orf132	0.0836459311042499	0	0	-1.62844588929725	1.05621028280258e-26	FALSE	-1.45958017736267
RAD54L	0.0571923025209565	0	0	1.6993495890411	1.21965971771731e-30	FALSE	-1.46021377730951
TIMP4	0.0451548544055524	0	0	-1.73121298585589	2.61217537867997e-11	FALSE	-1.46104320879166
AREG	0.0940337521848423	0	0	-1.59857877714667	3.03675239495047e-10	FALSE	-1.46206621767172
GPR19	0.0998234243236235	0	0	1.58155070275087	2.53214655729638e-31	FALSE	-1.46396725503122
TGFA	0.113001797570152	0	0	1.54396844637487	2.04496101225774e-24	FALSE	-1.46670473595952
SLC28A1	0.0686370022360072	0	0	1.66320997883952	3.14499794921934e-28	FALSE	-1.46732088715821
TTC18	0.0594117576437926	0	0	-1.6857737854995	1.17281577853075e-32	FALSE	-1.47046310977899
MPP2	0.100093087268507	0	0	-1.57593934068383	1.17883969595604e-24	FALSE	-1.47056426161832
DNAI1	0.106294313497398	0	0	-1.55861851431117	1.26150549805099e-16	FALSE	-1.47136084404101
SYT8	0.0675577897345806	0	0	1.6621322240784	1.63594486537237e-09	FALSE	-1.4727098834228
RASGRF1	0.103738273573453	0	0	1.56273485911571	5.54667041800188e-18	FALSE	-1.47511596055395
FBXO15	0.0486523213688458	0	0	-1.70983553402383	1.21965971771731e-30	FALSE	-1.4771732598929
TMEM74	0.118431541524187	0	0	1.52113958792739	2.49297805762142e-32	FALSE	-1.47775318456569
TDO2	0.123858820573159	0	0	1.50535716226751	5.58691930720879e-14	FALSE	-1.47929234407032
RGS20	0.104897698875868	0	0	1.55390210713888	1.81143682964513e-30	FALSE	-1.48282167360821
FLRT3	0.0406538364851176	0	0	-1.72474808107807	1.26010239548714e-15	FALSE	-1.48617984472774
SEMA3C	0.0775106964049862	0	0	-1.62510574896983	1.76733597392016e-32	FALSE	-1.48645178001181
TNN	0.0860783433923601	0	0	-1.60068735493931	6.62593090120054e-15	FALSE	-1.48821132502335
CGA	0.0251938697318008	0	0	-1.76293438244793	5.73603918376452e-08	FALSE	-1.49094165491265
EGR3	0.10642058594787	0	0	-1.54223463860116	2.68966598477474e-16	FALSE	-1.4930318714986
KIAA1324	0.0993277117832593	0	0	-1.55809666555296	1.79056283206783e-19	FALSE	-1.49745542176988
IGF1R	0.0928943944431566	0	0	-1.57335745183206	5.21728035819931e-27	FALSE	-1.50028737950716
LOC284578	0.0614015596978028	0	0	1.65426293128411	1.959858685541e-18	FALSE	-1.50577595089872
SIGLEC15	0.0881330918036533	0	0	-1.5814369551175	1.65141906026673e-17	FALSE	-1.50672613365169
ABCC6	0.0806874198066068	0	0	-1.60084123399043	2.96962325468996e-17	FALSE	-1.50765060069477
CAMK2B	0.100086794994619	0	0	-1.54806673126183	2.48130029281096e-13	FALSE	-1.50823732068994
MAGEA3	0.0434174066140919	0	0	1.69917480343022	8.662485452301e-10	FALSE	-1.51065226338851
KLHL34	0.0786333125441697	0	0	1.60332111148235	1.5955969520833e-36	FALSE	-1.51178696035035
C9orf68	0.0664435994159526	0	0	-1.63508241452276	1.21329307519425e-25	FALSE	-1.5133092267866
MUC6	0.0854839682018655	0	0	-1.58204846864907	4.64988058915154e-05	FALSE	-1.51555479384435
TMEM232	0.0655164599244402	0	0	-1.6354544804544	3.14033862590494e-25	FALSE	-1.51618558769934
MICALCL	0.0983460935309682	0	0	-1.54686157033078	8.23563731796373e-24	FALSE	-1.51620920222141
KRT86	0.0618040200261383	0	0	1.64480057244682	2.36109539244962e-15	FALSE	-1.51709087921205
VWA2	0.0289448863108256	0	0	-1.7333463503731	4.56457646160636e-15	FALSE	-1.51723844320705
GLIPR1L2	0.107625066349231	0	0	-1.51988025615325	4.98062510865745e-32	FALSE	-1.51883830637899
MAST1	0.111769997382561	0	0	1.50840800534581	1.44763776938916e-17	FALSE	-1.51922880841297
C7	0.0940307453750417	0	0	-1.55524542599398	3.97950045006071e-07	FALSE	-1.52061156533771
ATP6V0A4	0.100548935335643	0	0	1.53733182091547	2.29215723383335e-08	FALSE	-1.52105369988466
L1CAM	0.103546165942508	0	0	1.52924381111482	9.46007368463527e-12	FALSE	-1.52105556847156
IL1F5	0.0740675109910059	0	0	1.60763846530794	2.53263994030987e-29	FALSE	-1.52259509925399
CHN2	0.0950443799322243	0	0	-1.55070602962468	1.61501497238064e-32	FALSE	-1.52304917552283
MYT1	0.0836401415455691	0	0	-1.5799449938746	3.43995022564377e-10	FALSE	-1.52511594957691
KIFC1	0.079033260274213	0	0	1.59229818019824	7.15230641644398e-29	FALSE	-1.52521905619671
CST4	0.0388947347137412	0	0	-1.7002440472213	4.26415586429554e-10	FALSE	-1.52569074141238
NPY1R	0.0625364113055109	0	0	-1.63031190778483	8.68286469496792e-07	FALSE	-1.53399287842838
IQUB	0.0880769352308987	0	0	-1.56108641274084	1.73842924257246e-24	FALSE	-1.53442016650342
RSPO4	0.090434814081874	0	0	1.54879312841074	8.48074350017408e-17	FALSE	-1.54243259788672
ZFP57	0.0657426120139525	0	0	1.61450866688941	3.74170299534155e-11	FALSE	-1.54365483934732
CBFA2T3	0.0856117554970323	0	0	-1.56011026617663	1.27020017481409e-23	FALSE	-1.54472304644056
GLDC	0.08438971647206	0	0	1.56094018042098	3.24743807243487e-09	FALSE	-1.54805570564964
ITPR1	0.0527722733025405	0	0	-1.64595899988863	3.56323896783224e-36	FALSE	-1.54844213935289
CST2	0.0702448018407327	0	0	-1.59744562868917	7.10662997766255e-12	FALSE	-1.55029531417831
SERPINB2	0.100057464090083	0	0	1.51542220514534	3.90489469180718e-11	FALSE	-1.55244021556782
SEMA3E	0.0894192826631184	0	0	-1.54310876489587	3.61072023047046e-11	FALSE	-1.55381208453843
ZFP42	0.0769269305593312	0	0	1.57285423989308	2.67581526743342e-23	FALSE	-1.55916028036304
PALM2	0.101192024107105	0	0	1.50677300367525	1.73098188410674e-31	FALSE	-1.55998861100723
PGM5	0.069352400346008	0	0	-1.59174915246687	4.85501849308911e-19	FALSE	-1.56124241756046
CKAP2L	0.0780720683197856	0	0	1.56462676690055	5.10764777209459e-24	FALSE	-1.56610045749162
HRC	0.0903337718209335	0	0	-1.52936562868917	5.04721901891461e-28	FALSE	-1.56904337630849
DMRT1	0.0594738683914312	0	0	1.61000422096002	3.91578406388395e-37	FALSE	-1.57258574903349
IL2RA	0.091914185757099	0	0	1.52200896759104	2.29666409715229e-19	FALSE	-1.57322090975444
TCF7L1	0.0870585346874913	0	0	1.53395835839181	4.46161548115655e-28	FALSE	-1.57477609809272
PRDM13	0.0631144054606953	0	0	1.59813418866243	5.92423274895937e-35	FALSE	-1.57535182723905
MMRN1	0.065714199859511	0	0	-1.58834130972268	4.60850667470545e-12	FALSE	-1.57910507108029
LRRC56	0.0775253254636507	0	0	-1.55420181757434	7.02264403362162e-29	FALSE	-1.58217500210398
ANKLE1	0.0942214957543681	0	0	1.5090804788952	1.06709329096884e-32	FALSE	-1.5822756681529
FGD3	0.0775453057347028	0	0	-1.55264651297474	2.89624345775332e-22	FALSE	-1.58420307896455
IQGAP3	0.0741994551714838	0	0	1.55996169283885	1.91859634182167e-20	FALSE	-1.58651568351333
NCRNA00162	0.0944439585519668	0	0	1.50404241675019	3.46270083162114e-27	FALSE	-1.58827028537075
CSAG3	0.095521837881584	0	0	1.50003736050785	3.81936735899361e-12	FALSE	-1.58975197358689
HBA1	0.0893697616797185	0	0	-1.51428213609533	4.19640408388887e-07	FALSE	-1.59293137268981
TEX15	0.0535142657787276	0	0	1.60993681256265	1.10844857343305e-26	FALSE	-1.59439647983156
LUZP2	0.0646448852957668	0	0	-1.57970531907785	9.24113521515632e-15	FALSE	-1.59466760694155
TNNT1	0.0684708831932848	0	0	-1.56855475665442	1.43294645974905e-06	FALSE	-1.59578592123445
PTPLA	0.0608051347833716	0	0	1.58916766009578	4.31593771217375e-24	FALSE	-1.5958798515673
